Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
351,Course_351,Technology,78,4072,67.64878618,LinkedIn Learning,102.2028344,4.661559759
352,Course_352,Design,26,3889,72.99979725,Coursera,188.2444797,4.560844736
353,Course_353,Data Science,81,4331,76.58670758,Udemy,182.7913607,4.954877974
354,Course_354,Programming,40,3781,87.0560277,Udemy,137.9872529,3.997213754
355,Course_355,Finance,10,4653,84.60260112,edX,30.92087583,3.56815432
356,Course_356,Finance,60,1510,71.37913684,LinkedIn Learning,39.21038954,3.771413704
357,Course_357,Programming,36,1717,99.03292623,Coursera,22.34616414,4.180956121
358,Course_358,Technology,85,2591,74.71598548,LinkedIn Learning,129.7215911,3.52478557
359,Course_359,AI,68,1531,88.35704372,Udemy,173.2469288,3.055922016
360,Course_360,Design,10,654,53.84905849,edX,68.98398025,3.332223683
361,Course_361,Data Science,32,134,85.01668653,LinkedIn Learning,98.28903292,4.309942182
362,Course_362,Office Tools,12,1692,68.30824731,Udemy,142.0132591,4.852671395
363,Course_363,Office Tools,99,655,65.24763717,edX,43.88510157,3.310080007
364,Course_364,Finance,48,4676,89.28725676,Coursera,30.18354184,4.358036625
365,Course_365,Business,96,1597,89.24288958,edX,171.8063575,3.728881775
366,Course_366,Office Tools,53,3862,59.95447264,LinkedIn Learning,71.4438038,3.285888115
367,Course_367,Business,71,3847,53.08269914,LinkedIn Learning,67.64696704,4.554736718
368,Course_368,Finance,69,2952,83.29617374,Udemy,16.76308561,3.418181763
369,Course_369,Business,55,1374,82.27949782,LinkedIn Learning,158.0618761,3.929276219
370,Course_370,AI,42,1878,51.20489883,Udemy,94.16927458,3.79683177
371,Course_371,AI,67,403,87.43792395,Udemy,25.74758202,4.496733528
372,Course_372,Programming,90,4734,95.67666681,Coursera,14.3991494,4.579092037
373,Course_373,Technology,47,1562,79.79331925,LinkedIn Learning,32.09941706,4.795042535
374,Course_374,Marketing,60,2350,77.21522587,edX,112.1758354,3.954037356
375,Course_375,Finance,32,1291,77.39830539,edX,39.59040395,3.489851666
376,Course_376,Design,80,436,83.21828263,edX,71.48418054,3.779251245
377,Course_377,Business,80,2608,70.04522855,LinkedIn Learning,148.5051634,3.679124504
378,Course_378,Data Science,69,2904,82.31170597,Udemy,120.6885919,3.121014904
379,Course_379,Office Tools,52,2447,58.85831566,Coursera,17.23980414,3.568481093
380,Course_380,Office Tools,90,1559,90.95060092,Coursera,170.8910779,4.447395977
381,Course_381,AI,82,3628,90.86925307,LinkedIn Learning,79.48585058,4.404954418
382,Course_382,Finance,41,1615,73.32087107,LinkedIn Learning,42.68200765,3.915874895
383,Course_383,Programming,18,731,79.42634531,edX,42.83725234,4.638488248
384,Course_384,AI,15,3941,53.99416393,Coursera,191.1585011,3.227520627
385,Course_385,Design,77,406,89.1299339,edX,128.5281385,3.058133825
386,Course_386,Technology,15,1973,53.62840404,edX,22.78122627,3.331738253
387,Course_387,Programming,35,2105,70.5018992,Coursera,195.2036324,3.938276413
388,Course_388,Data Science,26,3634,63.28904013,edX,184.2140823,3.200841385
389,Course_389,Programming,79,645,87.96909227,LinkedIn Learning,81.15216519,3.25428329
390,Course_390,AI,27,248,61.41336016,edX,91.53344363,3.080380558
391,Course_391,Finance,86,1643,62.01040436,Coursera,141.5001412,4.756399116
392,Course_392,Business,21,4648,51.36101469,edX,180.7931403,4.766502889
393,Course_393,Business,97,899,54.5381559,edX,112.0169109,4.875967848
394,Course_394,AI,62,137,79.05862452,Udemy,132.2838999,4.166035278
395,Course_395,AI,29,2062,80.560136,LinkedIn Learning,196.5354468,3.011364922
396,Course_396,Finance,54,4999,90.31505416,LinkedIn Learning,98.99140096,3.078716429
397,Course_397,Technology,14,3960,85.88379997,LinkedIn Learning,63.23524714,4.607855668
398,Course_398,Office Tools,19,2344,97.71304653,LinkedIn Learning,51.41068759,4.970377167
399,Course_399,Finance,66,877,74.28672181,Coursera,188.7933749,3.411392693
400,Course_400,Design,58,208,92.72812615,edX,142.7549059,3.14244041
401,Course_401,Business,19,4157,53.27780632,Udemy,86.14087759,4.13641176
402,Course_402,AI,34,1704,90.18797492,Udemy,18.58163781,3.193865221
403,Course_403,Finance,76,701,88.84115583,Udemy,23.55226039,4.353291797
404,Course_404,Technology,46,290,80.17647256,Udemy,38.06594699,3.461124853
405,Course_405,Design,31,1596,98.6454168,edX,137.7244437,3.301727802
406,Course_406,AI,32,475,86.37727839,Coursera,37.37725805,3.337203493
407,Course_407,AI,24,313,55.23387797,Udemy,105.8106522,4.891313577
408,Course_408,Office Tools,72,4927,57.63744993,LinkedIn Learning,139.8716547,3.000337736
409,Course_409,AI,38,1033,53.7264572,Udemy,111.3301661,4.457774485
410,Course_410,Technology,99,1849,89.22467571,Udemy,132.9229647,3.402369737
411,Course_411,Business,11,3069,82.8025563,Coursera,170.0320504,3.823704795
412,Course_412,Office Tools,40,3217,50.33785017,edX,153.9766353,4.125446124
413,Course_413,AI,43,941,55.01880424,Coursera,63.85803986,4.421170492
414,Course_414,Marketing,19,2408,56.48778179,edX,167.2454745,3.47959279
415,Course_415,Programming,45,3397,96.4279905,Udemy,94.9192894,4.1044261
416,Course_416,AI,51,4614,54.42067588,Udemy,189.8088008,4.128769882
417,Course_417,Office Tools,38,135,88.0880532,Coursera,178.3671256,4.301562131
418,Course_418,Finance,74,459,97.9189135,edX,93.57855852,3.232847713
419,Course_419,AI,61,414,63.87975474,edX,92.71552089,4.954611011
420,Course_420,Business,30,4393,62.091968,Udemy,163.3091294,4.415570936
421,Course_421,Design,25,1514,94.30696809,edX,46.1416407,4.089787411
422,Course_422,Data Science,45,3794,86.23744421,LinkedIn Learning,79.52951477,3.878037197
423,Course_423,Business,46,3553,73.91920785,LinkedIn Learning,21.03496266,3.72639832
424,Course_424,Office Tools,48,641,59.43799365,edX,57.52823181,3.091273961
425,Course_425,Design,47,2000,62.1312346,LinkedIn Learning,82.99395031,3.749195053
426,Course_426,Office Tools,32,4934,57.71392439,LinkedIn Learning,29.61110618,4.54498353
427,Course_427,Finance,83,2230,54.47886971,edX,40.13836037,4.678393745
428,Course_428,Technology,18,1394,69.09380208,Coursera,120.4154307,4.099065923
429,Course_429,Business,54,4099,55.31603803,Coursera,10.0371447,4.149002273
430,Course_430,Technology,19,3333,69.70526269,Udemy,57.63583865,3.551546405
431,Course_431,Marketing,47,1544,87.82089509,LinkedIn Learning,133.3202907,3.141796554
432,Course_432,Office Tools,82,1763,86.68395642,Udemy,13.19782722,3.543555043
433,Course_433,Finance,15,4085,53.31802653,Udemy,180.8141635,4.962791142
434,Course_434,Design,99,2125,63.55822987,Udemy,198.1140163,4.381819434
435,Course_435,Business,12,3503,85.5677333,Udemy,23.66663845,4.918975439
436,Course_436,Marketing,50,3634,78.97552439,LinkedIn Learning,185.6341306,3.468610049
437,Course_437,AI,13,3476,82.72000945,LinkedIn Learning,16.14271091,4.525496389
438,Course_438,Data Science,36,4302,51.66333819,LinkedIn Learning,46.63585271,4.095953604
439,Course_439,Data Science,68,2392,53.69923121,edX,82.51305202,4.844858208
440,Course_440,Marketing,40,3585,89.00497248,LinkedIn Learning,144.0267457,3.639367669
441,Course_441,Marketing,66,2424,74.39400309,LinkedIn Learning,97.10373349,4.437320968
442,Course_442,Programming,76,3453,75.91941621,Udemy,196.605835,4.957546356
443,Course_443,Office Tools,80,2153,56.39003073,LinkedIn Learning,31.52549513,3.411376466
444,Course_444,Design,61,3961,79.5545863,Udemy,109.6953173,3.68871152
445,Course_445,Office Tools,76,3412,83.34090798,LinkedIn Learning,27.28380302,3.599103814
446,Course_446,Marketing,38,3336,72.53356811,LinkedIn Learning,182.8784368,3.713458132
447,Course_447,AI,85,2735,70.92578991,Udemy,111.7521266,3.070055527
448,Course_448,AI,53,4223,93.39024604,Coursera,165.2087362,4.383928314
449,Course_449,AI,69,1359,86.87944156,edX,101.1336973,4.856643994
450,Course_450,Data Science,70,1918,60.0115538,Coursera,162.6200837,4.006242068
451,Course_451,Finance,93,1512,78.96781023,Udemy,72.30978912,4.523124061
452,Course_452,Business,52,3028,77.1881441,edX,50.60527781,3.974683282
453,Course_453,Marketing,24,1702,80.32828711,edX,154.0666413,4.468959182
454,Course_454,Programming,28,2021,53.0727012,Coursera,48.80968979,4.268746939
455,Course_455,Design,80,665,89.66970719,Udemy,193.9350779,4.405915734
456,Course_456,Office Tools,84,4258,53.32845084,edX,188.7594161,3.524311007
457,Course_457,Design,88,4959,86.83373904,Coursera,40.20655661,3.926736402
458,Course_458,Design,17,1292,95.27445484,Udemy,123.0880437,3.039196471
459,Course_459,Marketing,87,2671,98.61754047,LinkedIn Learning,86.31934035,3.713456018
460,Course_460,Finance,62,2509,79.62029357,LinkedIn Learning,174.3865326,3.308935764
461,Course_461,Design,69,1459,61.71877919,Udemy,124.1337493,4.565604074
462,Course_462,Office Tools,54,742,73.13276949,Udemy,138.4097873,3.082078768
463,Course_463,Data Science,66,4482,99.94199622,LinkedIn Learning,142.4383446,3.210401833
464,Course_464,Office Tools,29,3449,71.10475156,Coursera,79.0673282,4.550737192
465,Course_465,Design,85,670,84.64870272,edX,188.3903615,3.765915803
466,Course_466,Office Tools,40,4977,98.07984545,Coursera,87.03176365,3.128639718
467,Course_467,Office Tools,45,3742,81.83035686,LinkedIn Learning,24.08093961,3.306399549
468,Course_468,Data Science,15,1020,80.15063043,Coursera,184.3483482,4.377679019
469,Course_469,Business,100,1221,70.73489917,Coursera,96.90863191,3.794433402
470,Course_470,AI,39,1573,51.90085305,Udemy,62.51779784,3.178437941
471,Course_471,Technology,68,2850,96.14157235,LinkedIn Learning,67.02562366,4.122216978
472,Course_472,Design,46,762,52.03812547,edX,25.59152592,4.138905589
473,Course_473,Technology,78,3474,79.89337644,edX,51.61118024,4.467504599
474,Course_474,Programming,83,1123,77.26860484,Coursera,193.9389125,3.691552914
475,Course_475,Programming,16,3020,57.86597176,Udemy,180.7399621,4.635112089
476,Course_476,Programming,47,3471,80.53461941,LinkedIn Learning,87.69985584,4.473170547
477,Course_477,Data Science,40,2207,74.93493669,LinkedIn Learning,189.0478777,3.770574538
478,Course_478,Programming,10,1781,80.94350961,Udemy,192.0752946,3.254627892
479,Course_479,Marketing,85,3833,61.6999451,LinkedIn Learning,31.54898314,4.850407533
480,Course_480,Technology,16,4758,92.5246055,edX,175.2819818,4.926611296
481,Course_481,Programming,60,2191,64.71293301,Udemy,196.7110192,4.783331153
482,Course_482,Programming,23,450,59.74160843,edX,63.05360499,3.792407395
483,Course_483,Office Tools,87,2105,95.5013004,edX,28.19692358,4.582712986
484,Course_484,Technology,90,2038,94.5303898,LinkedIn Learning,163.0821136,3.428851309
485,Course_485,Design,84,457,90.06095396,Coursera,13.07513968,4.781390777
486,Course_486,Business,19,1764,64.83211871,LinkedIn Learning,38.95730346,4.534384765
487,Course_487,Finance,30,159,77.34120693,LinkedIn Learning,198.0582081,3.968377806
488,Course_488,Data Science,52,818,55.03011228,edX,185.1449966,4.162758356
489,Course_489,AI,86,2593,55.68795976,edX,94.27247712,3.041268262
490,Course_490,Design,42,1396,96.00770975,Udemy,174.6394179,3.623391902
491,Course_491,Technology,20,3301,81.92325706,LinkedIn Learning,98.62323573,3.888312388
492,Course_492,Data Science,46,2316,96.50760403,Coursera,30.63822169,4.982890879
493,Course_493,AI,96,1991,98.71381516,LinkedIn Learning,158.9191578,4.71979329
494,Course_494,Marketing,11,2049,75.31176566,LinkedIn Learning,95.48795992,4.309317888
495,Course_495,Finance,90,748,94.04280021,Udemy,11.01033356,3.543813067
496,Course_496,Programming,100,4577,80.93209836,Coursera,89.61413525,4.243868978
497,Course_497,Business,86,463,99.97393749,edX,176.3987365,3.713355339
498,Course_498,Programming,17,4649,57.31726059,Coursera,55.30100884,4.564753494
499,Course_499,Business,61,1365,72.94945602,Coursera,93.54986334,4.037438185
500,Course_500,Design,71,2216,92.12953367,LinkedIn Learning,165.1807465,4.130102883
501,Course_501,Marketing,31,1458,90.47796414,Coursera,47.49861616,4.640695783
502,Course_502,Design,42,1066,63.86220383,edX,88.98182891,4.286162695
503,Course_503,Design,20,454,77.24190922,Coursera,116.8213672,4.732247112
504,Course_504,Design,74,456,95.33535162,edX,19.69562209,4.165467048
505,Course_505,Marketing,52,3039,74.25337003,Coursera,50.31905782,3.224166459
506,Course_506,Technology,76,1440,83.41160123,LinkedIn Learning,162.8320145,3.352786603
507,Course_507,Design,93,1096,92.44892014,edX,184.3159227,3.583292559
508,Course_508,Data Science,86,2436,87.35323659,Coursera,124.4630832,4.619726907
509,Course_509,Design,27,4495,97.2190642,Udemy,175.8540931,4.759202904
510,Course_510,Data Science,16,4268,77.9897337,LinkedIn Learning,86.89726285,3.046168639
511,Course_511,Marketing,96,4517,95.68880205,edX,192.0918706,4.438462475
512,Course_512,Marketing,22,4793,88.27410811,Udemy,81.77142187,4.624829636
513,Course_513,Technology,32,1823,53.19539588,Coursera,91.0034596,3.250583834
514,Course_514,AI,73,2699,70.17358096,edX,12.65867833,3.194112499
515,Course_515,Finance,44,2429,85.59734745,Coursera,107.4387205,4.115802184
516,Course_516,Technology,84,513,53.32144264,LinkedIn Learning,139.878731,4.238640011
517,Course_517,AI,84,4485,91.73032344,LinkedIn Learning,187.9826942,3.852650165
518,Course_518,Finance,20,1899,91.49486239,Udemy,68.02038228,3.573758744
519,Course_519,Design,32,4575,51.99322841,Coursera,123.2466483,4.419113314
520,Course_520,AI,62,4456,61.68307827,edX,66.74668403,3.723142735
521,Course_521,Programming,77,3433,64.48472788,LinkedIn Learning,102.9573833,3.253462105
522,Course_522,Finance,97,254,77.52335718,Coursera,76.7515309,4.107223763
523,Course_523,Design,82,1151,60.06815135,Udemy,74.08831417,3.44590915
524,Course_524,Data Science,22,4717,92.67611908,Coursera,16.10250504,4.085809594
525,Course_525,Finance,96,850,93.11289534,LinkedIn Learning,91.42436064,4.198454256
526,Course_526,Marketing,55,4497,70.30776511,Udemy,141.8036746,3.528019108
527,Course_527,AI,45,899,76.67832762,edX,34.35516181,3.545997194
528,Course_528,Programming,25,1045,98.4601157,Udemy,128.2486925,3.389868005
529,Course_529,Marketing,25,4814,55.34673744,Udemy,116.1550439,4.501989938
530,Course_530,Design,59,305,88.36512373,LinkedIn Learning,52.62021437,3.757499704
531,Course_531,AI,61,2750,77.89698515,Udemy,61.48765693,3.988922384
532,Course_532,Data Science,14,1677,76.30936333,LinkedIn Learning,184.809244,4.197764322
533,Course_533,Business,16,1247,70.46823431,Udemy,171.7054848,4.971095005
534,Course_534,Technology,90,1498,85.10424294,edX,177.7458712,3.633384204
535,Course_535,Business,45,1294,98.873143,edX,74.77417195,4.056936542
536,Course_536,Programming,11,1878,77.09648318,LinkedIn Learning,175.2155355,3.997001178
537,Course_537,Marketing,75,4516,90.12692571,LinkedIn Learning,55.22182446,4.198476554
538,Course_538,Marketing,65,3220,81.9725258,Coursera,46.35181016,3.236517015
539,Course_539,Finance,91,4910,62.12025051,Udemy,40.5868572,3.654192033
540,Course_540,Marketing,54,3541,74.60140264,LinkedIn Learning,85.01836236,4.578269411
541,Course_541,Business,44,741,53.76348326,LinkedIn Learning,119.4958279,4.517635376
542,Course_542,Programming,88,1592,96.46629865,Coursera,116.0041878,3.837868124
543,Course_543,Business,49,1987,65.57389163,edX,127.8330216,3.91070738
544,Course_544,Data Science,45,2335,87.6024488,Udemy,190.8812174,3.041052656
545,Course_545,Programming,17,4563,55.23407497,edX,190.0394924,4.802248719
546,Course_546,AI,65,3931,68.60911545,Udemy,123.0195698,3.770586391
547,Course_547,AI,72,2341,53.66771692,Coursera,170.5578747,3.556486277
548,Course_548,Data Science,12,1094,82.43962134,LinkedIn Learning,174.0266073,4.441183492
549,Course_549,AI,100,1044,62.53674048,edX,62.01921924,4.04063595
550,Course_550,Business,51,4767,90.08882491,LinkedIn Learning,41.64613838,4.738720008
551,Course_551,Business,47,2589,50.89906977,LinkedIn Learning,85.79947802,4.359322393
552,Course_552,Technology,55,1081,85.29657417,Coursera,107.771199,3.27556308
553,Course_553,Marketing,93,3637,60.89773022,Udemy,73.36994674,3.713145879
554,Course_554,Finance,43,1229,85.63460942,edX,155.1980278,3.839928916
555,Course_555,Design,81,2994,55.31607811,Coursera,147.737451,3.712646875
556,Course_556,Office Tools,47,3957,88.53361169,LinkedIn Learning,96.85408882,4.386963222
557,Course_557,Technology,31,508,64.91846987,LinkedIn Learning,71.41898649,3.062417929
558,Course_558,Programming,46,2729,87.42480251,edX,153.436407,3.829395525
559,Course_559,Office Tools,31,3389,85.66053344,LinkedIn Learning,123.3493727,3.825777028
560,Course_560,Data Science,35,2330,69.30571053,edX,73.38476924,3.475460269
561,Course_561,Design,88,1521,68.99259084,edX,131.8109569,3.261083514
562,Course_562,AI,57,3558,54.12354081,Coursera,34.70530134,3.482472664
563,Course_563,Business,57,1771,99.48444005,LinkedIn Learning,136.3112027,4.378060014
564,Course_564,Office Tools,74,3774,57.27238629,LinkedIn Learning,48.08682568,4.564052931
565,Course_565,AI,50,1105,77.98450842,Coursera,112.3024613,4.042389519
566,Course_566,Finance,77,4890,54.05534034,Udemy,198.9345242,4.674298083
567,Course_567,Data Science,49,2551,93.25116391,Coursera,54.34815714,4.23054457
568,Course_568,Finance,86,3851,79.48210986,Udemy,162.2329946,4.008563715
569,Course_569,Technology,57,1709,52.41779749,LinkedIn Learning,118.3620647,3.221171959
570,Course_570,Office Tools,81,4387,59.85673044,Udemy,197.6338971,3.021222595
571,Course_571,Office Tools,63,3028,68.39107009,edX,57.83534416,4.646361486
572,Course_572,Business,36,3521,56.37258399,Udemy,37.5202337,3.573967787
573,Course_573,Design,58,3594,69.98002923,Udemy,15.40906528,3.47151379
574,Course_574,Business,68,3927,56.98210852,Udemy,179.83168,3.570001283
575,Course_575,Office Tools,28,4498,55.71512644,Coursera,50.21702998,4.475353475
